MERY.PA_prix;LI.PA_prix;COV.PA_prix;NK.PA_prix;BNP.PA_prix;ACA.PA_prix;CS.PA_prix;EN.PA_prix;DG.PA_prix;AI.PA_prix;SAN.PA_prix;ORA.PA_prix;ITP.PA_prix;RCO.PA_prix;ERA.PA_prix;BN.PA_prix;TTE.PA_prix;RUI.PA_prix;ABCA.PA_prix;ALTA.PA_prix;VCT.PA_prix;ICAD.PA_prix
24.42;40.338306;107.00042;69.034256;88.199997;26.657141;32.243565;63.470001;54.869999;49.545559;61.169998;20.4;6.968037;56.310001;204.800003;58.31509;60.5;15.156118;7.23;;92.5;136
25.309999;40.013;104.08223;69.218842;88.300003;26.568283;31.266487;62.990002;54.790001;49.483944;61.529999;20.4;6.935852;56.209999;203.649994;58.032005;61.860001;15.062402;7.3;;93.75;136
25.559999;39.687691;104.05275;69.671074;88.099998;26.434998;32.243565;62.68;54.220001;49.406921;61.560001;20.67;6.869471;56.509998;203.759995;56.144787;62.259998;15.069431;7.26;;96.18;135
25.870001;39.362381;105.870483;69.080406;86.599998;26.106226;31.266487;61.41;54.439999;49.725277;60.990002;20.389999;6.801078;56.950001;203.399994;55.106815;61.139999;15.254519;7.22;;95;135
26.129999;39.362381;105.870483;68.757385;85.800003;25.86631;31.266487;60.970001;55.48;50.829258;60.639999;20.309999;6.805101;56.610001;206;55.3899;60.549999;15.228747;7.25;;94.300003;135.5
26.4;39.362381;105.919609;68.895821;86.800003;26.150654;31.266487;63.240002;57.700001;50.767639;61.549999;20.58;6.849355;57.349998;204.210007;55.672981;62.380001;15.228747;7.28;;94.800003;136
26.84;40.013;107.118324;68.757385;87.400002;26.40834;32.243565;63.639999;57.299999;51.378677;61.790001;20.65;6.879529;56.889999;206.649994;53.785763;63.049999;15.58018;7.37;;95.650002;136
26.9;39.687691;105.841003;68.821983;88.699997;26.701569;32.243565;63.720001;57.349998;51.38895;62.369999;20.65;6.857401;57.099998;207.740005;53.597038;62.299999;15.910526;7.49;;97;136.300003
27.700001;39.687691;105.723099;68.655861;88.099998;26.754883;31.266487;63.34;56.919998;51.137344;62.400002;20.51;6.839297;57;207.279999;53.880123;61.619999;15.648123;7.5;;98;136
28.18;39.037071;105.62484;68.175941;86.099998;26.337254;31.266487;62.040001;56;49.904995;61.57;20.190001;6.849355;57;204;52.653431;60.400002;15.697324;7.44;;97;135.899994
29;39.362381;108.680595;69.145004;86.800003;26.452768;31.266487;62.82;57.189999;50.911415;62.259998;20.48;6.901656;57;222.729996;53.880123;61.139999;15.697324;7.38;;97.900002;135
28.799999;39.362381;108.582336;68.849678;84.199997;26.168427;30.28941;61.150002;55.77;50.156601;62.459999;20.15;6.949933;56.93;218.869995;53.030872;59.470001;15.901155;7.37;201.543015;96.800003;135
29.02;38.711761;109.555069;69.218842;85;26.168427;31.266487;62.09;56.349998;50.551979;62.240002;20.23;7.020338;57.240002;218.869995;53.691402;60.549999;16.0839;7.25;198.603287;97.769997;135
28.65;38.061146;108.002632;68.019051;83.300003;25.608625;30.28941;60.669998;55.459999;49.982018;61.599998;19.879999;7.038442;56.049999;217.399994;52.653431;59.169998;15.739496;7.25;196.636917;94.720001;133.199997
27.950001;38.061146;110.86187;67.373009;81.800003;25.24431;29.312332;60.619999;55.330002;48.754803;61.59;19.9;6.947921;55.509998;212.330002;52.559071;57.959999;15.381034;7.25;196.636917;92.769997;134
26.9;38.061146;110.86187;67.373009;81.800003;25.24431;29.312332;60.619999;55.330002;48.754803;61.59;19.9;6.947921;55.509998;212.330002;52.559071;57.959999;15.381034;6.8;196.636917;92.769997;134
25.799999;36.759911;107.491699;65.840965;79.699997;24.524569;27.358177;57.610001;52.860001;47.522453;60.279999;19.4;6.839297;52.889999;203.850006;51.049294;56.669998;15.064745;7;196.636917;90;132
24.85;35.458675;105.723099;66.283966;79.300003;24.400169;27.358177;58;52.32;48.231056;60.299999;19.42;6.778951;52.959999;206;51.332378;57.200001;15.041316;6.95;196.636917;90.199997;132
25.84;37.085217;109.063789;66.5793;81.699997;25.190996;28.335255;59.139999;53.080002;49.145046;61.5;19.860001;6.678373;53.52;222.389999;50.671848;58.279999;15.345891;6.8;196.636917;95.5;133
25.67;36.434601;107.658737;63.681335;80.699997;24.622311;27.358177;56.700001;51.799999;47.861351;59.439999;19.66;6.839297;52.41;215.929993;50.105682;57.389999;15.076459;6.72;196.636917;92.809998;132.75
25.84;35.458675;107.059372;64.770378;81.800003;24.586769;28.335255;56.790001;51.880001;48.123222;60.540001;20.25;6.7005;53.099998;215.229996;49.728241;56.060001;14.919486;6.79;196.636917;92;132
25.92;34.808056;102.293976;63.95821;80.5;24.195797;27.358177;55.799999;51.139999;47.60461;59.790001;20.219999;6.686419;53.099998;210.279999;49.445156;54.709999;14.748456;6.71;196.636917;90;131.5
25.23;34.157436;101.055954;63.146042;80;24.062511;27.358177;54.57;50.200001;47.050053;59.93;20.08;6.672338;51;202.5;48.595909;53.610001;14.37828;6.5;196.636917;84.900002;131.5
25.98;35.458675;105.290771;63.312168;83;24.99551;28.335255;55.43;50.549999;47.804867;60.889999;20.440001;6.67435;50.700001;189.509995;50.294407;54.400002;14.525882;6.5;196.636917;84.080002;131
26.559999;38.061146;114.86087;63.561356;85.5;25.72414;29.312332;56.599998;50.869999;49.514751;61.349998;20.9;6.789008;53.099998;177.740005;51.898544;55.950001;14.293936;6.37;198.603287;84.5;131
25.66;37.735836;112.994019;62.832249;82.599998;24.66674;28.335255;54.16;49.830002;49.417191;60.450001;20.690001;6.728662;52.5;170.020004;51.70982;54.790001;14.179135;5.95;196.636917;82;131
25.66;37.410526;113.31826;61.004871;79;23.964769;27.358177;52.580002;48.990002;47.753521;58.639999;19.91;6.521471;51.049999;170.199997;51.615459;53.09;14.678169;5.6;196.636917;81;129
25.33;36.109291;111.323669;62.536915;81;24.702284;28.335255;53.900002;50;49.016678;59.32;20.549999;6.569749;48.849998;179.25;51.332378;54.450001;14.408737;6.03;196.636917;83.5;129
24.98;35.783981;111.923027;62.232353;78.199997;24.018084;28.335255;53.290001;49.529999;48.128361;58.709999;20.639999;6.559691;49.889999;181.179993;50.388767;53.509998;14.333765;6.07;196.636917;81.120003;131.5
24.4;34.808056;108.326874;62.020081;77.099998;23.849255;27.358177;53.200001;48.889999;47.902428;58.189999;20.9;6.557679;50.5;182.080002;50.766212;53.720001;14.169763;5.98;196.636917;80.190002;126
23.379999;33.506821;105.870483;59.758934;74.699997;23.369427;27.358177;50.880001;46.700001;45.42746;57.02;20.620001;6.360547;48.419998;176.639999;49.633881;51.439999;13.565299;5.97;196.636917;75;124.5
24.83;34.482746;108.091057;59.103661;78.199997;24.240227;28.335255;50.759998;47.650002;45.191261;57.919998;21;6.386697;48.400002;179.199997;50.671848;52.939999;13.363811;5.95;196.636917;75;124.5
25.42;35.133366;109.555069;59.103661;78.300003;24.302425;28.335255;51.77;47.84;45.145046;58.450001;21.24;6.316292;48.84;178.5;50.954933;52.68;13.717587;5.85;196.636917;75.949997;125
25.5;35.458675;109.672974;58.485306;78.300003;24.240227;28.335255;51.830002;47.93;45.242607;58.720001;21.4;6.175483;48.360001;182.5;51.143654;52.470001;14.275193;5.83;196.636917;76.099998;125
26.5;36.759911;113.878319;60.017349;78.699997;24.613426;29.312332;53.93;51;46.983303;58.959999;21.5;6.175483;49.189999;185.169998;51.70982;53.290001;14.197878;6.07;196.636917;76;125.5
25.200001;36.759911;112.001633;59.989662;78.400002;24.453484;29.312332;54.009998;51.630001;46.59306;59.189999;21.6;6.3002;49.23;189.5;51.521099;53.400002;14.525882;6.23;196.62709;78.940002;125.5
24.959999;37.410526;116.423141;60.598789;77.699997;24.426826;29.312332;54.669998;51.540001;47.342735;59.310001;21.76;6.276061;49.23;193.919998;52.181625;54.139999;14.549311;6.19;196.62709;80;125.25
25.67;37.735836;115.941689;60.386517;78.5;24.657854;29.312332;54.950001;51.869999;47.28112;59.68;21.950001;6.296177;49.689999;191.720001;52.559071;53.880001;14.556339;6.23;196.62709;79.900002;123.5
24.77;36.109291;114.369598;59.472828;75.900002;23.964769;28.335255;54.209999;50.32;46.243893;58.470001;21.620001;6.280084;50.02;186.440002;51.238014;52.560001;14.326737;6.11;196.636917;79.93;125
25.01;36.759911;112.994019;60.432663;76;23.893682;28.335255;55.049999;50.75;46.587921;58.639999;21.85;6.266003;51.599998;194.5;51.332378;53.02;14.186163;6.01;196.62709;80.93;125
25.75;37.085217;112.954712;61.143311;76.400002;24.444597;28.335255;57.099998;50.939999;47.414623;59.189999;21.82;6.290142;52.299999;195.5;52.559071;54.279999;14.324394;6.09;192.704178;80.800003;125
25.540001;37.735836;112.532211;62.029312;77.400002;24.613426;28.335255;57.810001;52.240002;48.035934;59.919998;22.139999;6.557679;52.419998;202.080002;52.747791;55.25;14.476681;6.06;196.62709;81;125
25.33;38.061146;113.043144;63.062981;77.400002;24.400169;28.335255;57.849998;53.25;47.465973;60.040001;22.23;6.565725;52.5;202.130005;52.842152;54.830002;14.291593;6.14;196.62709;80.839996;125
25.4;40.013;112.40448;63.072208;78.300003;24.391283;29.312332;58.849998;53.380001;47.537861;60.439999;22.42;6.579806;51.77;199.970001;52.936512;55.369999;14.34548;6.15;196.62709;80.339996;126.5
24.719999;39.037071;109.722099;62.924541;76.199997;24.12471;28.335255;57.889999;52.439999;46.213085;59.889999;21.889999;6.599922;50.93;206.369995;51.80418;54.73;14.460281;6.14;196.636917;79.199997;127
24.950001;38.061146;109.741753;62.352333;75.699997;24.222454;28.335255;58.52;52.240002;46.418476;60.049999;22.059999;6.618026;51.299999;208.429993;52.181625;55.689999;14.397023;5.97;196.636917;77.209999;127
22.959999;37.085217;104.200134;60.70031;73.099998;23.502712;27.358177;56.860001;50.27;45.191261;59.66;21.959999;6.618026;50.450001;200;51.521099;54.419998;14.172106;5.96;196.62709;74.970001;129
22.18;36.109291;101.311417;59.70356;72.400002;23.218369;27.358177;55.169998;49.689999;44.98587;59.689999;21.809999;6.567737;50.880001;194.330002;51.049294;54.540001;13.940161;5.72;196.62709;73;127.5
22.450001;37.085217;102.696823;60.774143;73.5;23.77817;28.335255;57.049999;50.049999;45.84338;60.5;22.139999;6.618026;50.380001;196.410004;51.426739;55.380001;14.146334;5.77;196.62709;72.650002;127.5
23.110001;37.085217;101.694618;60.967957;74.199997;23.929226;28.335255;59.450001;50.029999;45.612312;61.400002;22.26;6.758835;50.220001;197.5;52.275986;55.799999;14.174449;5.95;196.62709;72.349998;127.5
24.01;37.085217;102.293976;60.774143;74.800003;24.080282;28.335255;60.150002;50.360001;46.654675;62;22.6;6.839297;50.16;202;53.030872;56.529999;14.994459;5.81;196.587753;72;127.5
24.24;36.109291;100.024269;59.851227;73.699997;23.840368;28.335255;58.52;49.09;46.392799;61.5;22.559999;6.84332;49.950001;199;53.030872;56.27;14.947601;5.83;196.145325;71.739998;127.480003
22.91;35.133366;97.548225;58.023849;72;23.502712;27.358177;57.57;48.349998;45.494213;60.080002;22.27;6.913725;49.52;194.649994;52.653431;55.689999;14.76017;5.7;196.62709;68.970001;126
24.559999;37.085217;101.164032;59.066746;74.199997;24.266884;28.335255;58.380001;50.540001;46.91655;60.919998;22.6;6.895621;49.5;204.110001;53.502678;56.720001;14.989773;5.73;196.636917;69.360001;129
26.07;39.037071;102.922813;60.764915;78;24.79114;29.312332;59.869999;52.599998;48.369694;62.16;22.719999;6.895621;50.57;214.089996;54.068844;58.490002;15.463035;5.78;199.586472;71;129
24.93;38.061146;99.23822;59.731247;77.099998;24.497911;29.312332;60;53.189999;47.753521;61.57;22.719999;6.98413;49.810001;229.199997;53.785763;58.240002;15.416178;5.75;198.799927;71;126
25.540001;39.037071;101.704437;60.192703;77.099998;24.471254;29.312332;60.509998;54.18;48.718861;60.34;22.719999;7.070627;49.66;236.899994;53.313957;58.099998;15.451321;5.91;201.061249;73.349998;126
26.209999;38.061146;99.749153;59.00214;75.300003;24.320196;30.28941;60.720001;55.029999;48.359425;60.389999;22.809999;7.098788;49.77;241.5;54.351929;58.09;15.919898;6.3;201.061249;71.220001;126
25.99;38.061146;99.434738;56.962494;74.300003;23.93811;30.28941;60.18;53.720001;48.077011;60.189999;22.719999;7.151089;50.02;238.580002;53.880123;57.18;15.858983;6.21;201.061249;70.919998;113.400002
26.48;38.061146;100.269905;56.842514;74.300003;24.035854;30.28941;60.799999;54.380001;48.40564;60.43;23.17;7.080684;50.880001;239.490005;53.691402;57.439999;15.58018;6.12;198.839249;70.760002;102.099998
27;39.037071;100.947868;58.909847;76.300003;24.21357;30.28941;61.189999;55.09;48.318344;59.919998;23.33;7.000222;52.040001;243.5;52.842152;57.5;15.345891;6.09;198.849091;71.300003;101.800003
27.139999;39.037071;100.967522;59.075974;76.699997;24.035854;30.28941;60.490002;54.790001;48.19511;59.380001;23.49;6.970049;50.799999;255.399994;52.087265;57.02;15.463035;6.19;198.849091;71.239998;100
27.85;40.013;102.117111;59.334393;78;24.391283;31.266487;61.650002;55.759998;48.477524;59.549999;23.559999;6.925794;50.860001;262;52.275986;56.57;15.228747;6.15;198.849091;72.300003;100
28.450001;40.013;104.200134;61.650913;79.900002;24.826683;31.266487;61.330002;56.25;47.620014;59.889999;23.459999;6.939875;52.09;251.649994;52.275986;55.669998;15.58018;6.1;202.536026;73.790001;102.139999
28;40.013;102.41188;62.306187;80.5;25.119911;31.266487;61.470001;56.25;48.236191;60.080002;23.219999;6.949933;51.099998;259.25;52.181625;54.939999;15.228747;6.14;203.519211;72.5;100.510002
28.1;40.013;100.712059;61.743206;81.199997;25.279854;31.266487;60.959999;55.139999;48.379963;60.75;22.75;6.915737;51.619999;256.799988;51.992905;54.82;15.58018;6.12;203.509384;73.5;103
28.6;40.013;102.303802;62.167747;82.400002;25.555311;31.266487;60.849998;54.869999;48.970463;61.080002;22.99;7.038442;51.990002;257.5;52.653431;54.950001;15.460693;6.12;202.044434;74.190002;103
27.75;40.013;102.912987;62.324646;81.800003;25.253197;31.266487;60.619999;54.299999;48.806152;62.200001;22.969999;7.159135;52.41;259.679993;51.992905;54.68;15.568465;6.11;203.027618;75.510002;103
28.35;40.013;102.696823;62.583061;81.300003;25.350941;31.266487;62.400002;54.060001;49.145046;63.470001;23.139999;7.213447;52.580002;262.429993;52.275986;55.150002;15.545036;6.2;203.519211;76.5;103
28.190001;40.013;102.87368;62.361561;80.5;24.817797;31.266487;63.970001;54.080002;48.934521;63.119999;23.139999;7.132985;50.759998;266.709991;51.143654;54.849998;15.345891;6.16;205.48558;76.879997;98.5
27.9;39.037071;101.891129;62.536915;80.400002;24.613426;30.28941;64.970001;54.970001;49.360706;62.919998;24.120001;7.167181;51.84;267.769989;50.577488;55.299999;15.24749;6.23;209.41832;76.699997;103
27.059999;39.037071;101.940254;62.084686;79.900002;24.577883;31.266487;64.360001;53.560001;48.980736;62.650002;23.959999;7.159135;51.220001;269.959991;50.294407;55.59;15.228747;6.18;211.384689;77;103
27.32;39.037071;100.997002;62.647667;78.5;24.186911;30.28941;64.379997;53.18;49.222069;62.049999;23.530001;7.151089;49.98;269.589996;50.860573;56.43;15.58018;6.33;213.351059;77;103
26.84;38.061146;98.501305;62.103146;77.300003;24.16914;30.28941;63.169998;52.68;48.585354;60.990002;23.719999;7.151089;50.470001;268.480011;51.143654;57.200001;15.697324;6.3;218.266983;75.300003;102.650002
27.48;38.061146;99.04171;62.472313;77.699997;24.151369;30.28941;64.470001;52.459999;48.446716;60.669998;23.85;7.132985;52.25;270;53.030872;57.009998;15.634066;6.33;226.132462;76;102.650002
26.57;38.061146;96.78183;62.056999;76.599998;23.902569;29.312332;63.110001;52.5;47.887024;60.07;24.129999;7.086719;51.98;275.160004;53.785763;56.23;15.181889;6.25;237.930664;75.599998;102.650002
26.379999;37.085217;93.028465;61.235603;75.699997;23.662655;29.312332;62.939999;52.869999;48.118092;59.389999;24.15;7.094765;50.779999;281.140015;54.257568;55.860001;15.064745;6.48;245.796143;75.699997;102.75
26.17;36.109291;93.735909;60.23885;74.5;23.48494;29.312332;61.41;51.540001;47.512184;58.93;23.92;7.030395;50.18;273.769989;55.106815;55.009998;15.071774;6.34;244.812958;74;103
25.91;37.085217;94.374565;60.534184;74.5;23.635998;29.312332;62.25;52.830002;47.989719;59.18;23.98;7.030395;51.150002;278.98999;55.484261;54.630001;15.427892;6.3;246.779327;74.330002;103
25.77;37.085217;94.040497;59.786621;73.5;23.48494;29.312332;61.810001;53.099998;48.379963;58.830002;23.74;6.799066;51.400002;280.26001;55.956066;54.529999;15.299033;6.15;245.796143;74.290001;103
26.299999;37.085217;95.101662;59.039059;73.800003;23.609341;29.312332;65.589996;53.709999;48.338886;59.599998;25.799999;6.839297;51.860001;287.829987;56.710953;54.150002;15.322462;6.19;246.779327;74.160004;103
26.75;37.085217;97.449966;60.331142;73.900002;23.769283;29.312332;65.300003;53.299999;48.539143;59.849998;25.66;6.839297;50.98;303.920013;56.616592;55.360001;15.324805;6.15;246.779327;73.5;103
26.51;36.109291;94.374565;60.709538;74.199997;23.92034;29.312332;65.82;54.400002;48.713726;59.07;25.76;6.778951;52.119999;308;56.050426;56;15.345891;6.2;246.779327;73.900002;98
26.01;36.109291;95.701019;61.143311;74.599998;24.02697;29.312332;65.209999;57.16;48.467255;59.25;25.200001;6.577795;51.98;304.850006;55.672981;55.669998;15.345891;6.11;244.812958;73;98
26.99;36.109291;98.963104;61.937019;76.099998;24.249111;30.28941;66.260002;56.619999;48.775341;60.540001;25.459999;6.676361;53.049999;308;55.861706;55.650002;15.463035;6.2;246.287735;74.989998;98
26.59;35.133366;97.223984;60.266537;73;23.59157;29.312332;65.169998;56.470001;47.984585;60.18;25.18;6.648199;51.93;313.570007;54.918095;54.209999;15.470064;6.17;246.297577;74.610001;98
25.860001;34.157436;96.162819;60.294228;71.5;22.978455;29.312332;64;57.48;48.652107;60.599998;25.65;6.537564;52;310.5;56.522232;54.419998;15.388063;6.19;245.796143;72.260002;98.050003
25.77;35.133366;94.197708;59.648182;70.400002;22.800739;29.312332;62.639999;57.150002;48.421043;60.240002;25.41;6.406812;52.799999;309.359985;57.088398;54.369999;15.624694;6.2;245.805984;71.889999;98.050003
26.99;35.133366;93.932419;56.750221;70.699997;22.569712;28.335255;64.040001;56.82;48.503201;61.57;25.639999;6.402789;54.200001;322.140015;56.239147;54.610001;15.744181;6.23;245.805984;71.849998;98
26.799999;34.157436;92.379974;57.017868;70.699997;22.24094;28.335255;62.299999;56.59;48.328617;61.84;25.41;6.41687;53.689999;315.399994;55.3899;57.169998;16.400188;6.22;245.805984;71.75;99.099998
26.5;33.181511;87.722656;55.236637;70.5;21.681141;27.358177;62.009998;55.830002;48.282402;61.810001;25.17;6.434974;53;317.899994;55.012455;57.25;16.34396;6.29;245.796143;71.800003;90.010002
25.09;32.205585;85.826324;52.560173;68.599998;20.810341;26.3811;60.790001;54.889999;47.471107;61.48;24.809999;6.459113;53.080002;317.079987;54.163204;56.330002;15.955041;6.28;245.805984;71.75;86
26.040001;33.181511;86.926788;51.692631;71.400002;21.387913;27.358177;60.669998;54.240002;46.988438;61.889999;24.940001;6.376639;51.619999;302.540009;54.540649;55.560001;16.287731;6.27;245.796143;71.080002;90
26.4;33.181511;87.644058;51.729549;72.400002;21.707796;27.358177;59.869999;54.02;46.813854;62.790001;25.74;6.368593;51.639999;307.579987;54.63501;54.099998;15.784011;5.97;246.779327;71.120003;90
26.85;33.181511;88.430099;54.129135;72.699997;21.858854;27.358177;60.91;55;47.625149;63.299999;25.639999;6.487275;51.970001;307.519989;54.918095;54.93;16.318188;5.95;245.796143;70.870003;92
26.620001;32.205585;88.439926;52.809361;72.699997;21.139112;27.358177;61.669998;54.470001;47.532722;60.299999;25.440001;6.497332;51.18;299.540009;55.861706;54.599998;16.074528;5.88;245.776489;71.050003;92
26.34;32.205585;88.430099;52.763214;71.5;20.677055;26.3811;61.040001;55;46.721428;59.990002;25.940001;6.533541;50.049999;296.450012;57.182758;54.32;16.133101;5.83;243.829773;69.769997;92
25.379999;30.253731;83.517319;50.677422;69.800003;19.744055;25.40402;58.799999;53.669998;46.43388;59.060001;26.610001;6.638142;50.150002;293.220001;56.522232;54.009998;16.25493;5.8;244.321365;68.480003;92
25.379999;32.205585;88.430099;51.268089;70.900002;19.735168;25.40402;59.52;55.169998;48.071877;59.77;26.780001;6.557679;50.470001;294;57.465839;54.91;16.165901;5.68;237.930664;67.5;92
24.57;31.229658;89.786026;49.837566;68.699997;18.882141;25.40402;57.349998;53;47.085999;59.02;26.16;6.485263;49.5;280.549988;56.144787;54.799999;16.048756;5.45;233.99794;68;92
25.66;32.205585;92.016434;50.760483;68.5;18.659998;24.426943;57.400002;53.41;47.794598;61.389999;25.74;6.336408;48.880001;275.940002;56.616592;54.790001;16.165901;5.44;226.132462;66;101.199997
26.25;33.181511;92.497887;51.71109;71.900002;19.592999;25.40402;58.869999;54.299999;48.605892;62.630001;25.65;6.360547;49.299999;290;57.182758;55.049999;15.891783;5.5;228.098831;67.389999;101.190002
